extracted_at,timestamp,latitide,longitude,timezone,elevation,temperature_c
2026-04-26 15:09:42,2026-04-30T08:00,16.555359,121.48714,GMT,242.0,30.6
2026-04-26 15:09:42,2026-04-30T09:00,16.555359,121.48714,GMT,242.0,29.1
2026-04-26 15:09:42,2026-04-30T10:00,16.555359,121.48714,GMT,242.0,28.0
2026-04-26 15:09:42,2026-04-30T11:00,16.555359,121.48714,GMT,242.0,26.9
2026-04-26 15:09:42,2026-04-30T12:00,16.555359,121.48714,GMT,242.0,26.1
2026-04-26 15:09:42,2026-04-30T13:00,16.555359,121.48714,GMT,242.0,25.9
2026-04-26 15:09:42,2026-04-30T14:00,16.555359,121.48714,GMT,242.0,25.9
2026-04-26 15:09:42,2026-04-30T15:00,16.555359,121.48714,GMT,242.0,25.8
2026-04-26 15:09:42,2026-04-30T16:00,16.555359,121.48714,GMT,242.0,25.5
2026-04-26 15:09:42,2026-04-30T17:00,16.555359,121.48714,GMT,242.0,25.1
2026-04-26 15:09:42,2026-04-30T18:00,16.555359,121.48714,GMT,242.0,24.7
2026-04-26 15:09:42,2026-04-30T19:00,16.555359,121.48714,GMT,242.0,24.2
2026-04-26 15:09:42,2026-04-30T20:00,16.555359,121.48714,GMT,242.0,23.9
2026-04-26 15:09:42,2026-04-30T21:00,16.555359,121.48714,GMT,242.0,23.9
2026-04-26 15:09:42,2026-04-30T22:00,16.555359,121.48714,GMT,242.0,24.5
2026-04-26 15:09:42,2026-04-30T23:00,16.555359,121.48714,GMT,242.0,25.6
2026-04-26 15:09:42,2026-05-01T00:00,16.555359,121.48714,GMT,242.0,26.9
2026-04-26 15:09:42,2026-05-01T01:00,16.555359,121.48714,GMT,242.0,28.2
2026-04-26 15:09:42,2026-05-01T02:00,16.555359,121.48714,GMT,242.0,29.6
2026-04-26 15:09:42,2026-05-01T03:00,16.555359,121.48714,GMT,242.0,31.0
2026-04-26 15:09:42,2026-05-01T04:00,16.555359,121.48714,GMT,242.0,32.0
2026-04-26 15:09:42,2026-05-01T05:00,16.555359,121.48714,GMT,242.0,32.9
2026-04-26 15:09:42,2026-05-01T06:00,16.555359,121.48714,GMT,242.0,33.4
2026-04-26 15:09:42,2026-05-01T07:00,16.555359,121.48714,GMT,242.0,33.4
2026-04-26 15:09:42,2026-05-01T08:00,16.555359,121.48714,GMT,242.0,33.0
2026-04-26 15:09:42,2026-05-01T09:00,16.555359,121.48714,GMT,242.0,32.3
2026-04-26 15:09:42,2026-05-01T10:00,16.555359,121.48714,GMT,242.0,31.0
2026-04-26 15:09:42,2026-05-01T11:00,16.555359,121.48714,GMT,242.0,29.4
2026-04-26 15:09:42,2026-05-01T12:00,16.555359,121.48714,GMT,242.0,28.0
2026-04-26 15:09:42,2026-05-01T13:00,16.555359,121.48714,GMT,242.0,27.0
2026-04-26 15:09:42,2026-05-01T14:00,16.555359,121.48714,GMT,242.0,26.3
2026-04-26 15:09:42,2026-05-01T15:00,16.555359,121.48714,GMT,242.0,25.6
2026-04-26 15:09:42,2026-05-01T16:00,16.555359,121.48714,GMT,242.0,25.0
2026-04-26 15:09:42,2026-05-01T17:00,16.555359,121.48714,GMT,242.0,24.4
2026-04-26 15:09:42,2026-05-01T18:00,16.555359,121.48714,GMT,242.0,23.9
2026-04-26 15:09:42,2026-05-01T19:00,16.555359,121.48714,GMT,242.0,23.4
2026-04-26 15:09:42,2026-05-01T20:00,16.555359,121.48714,GMT,242.0,23.0
2026-04-26 15:09:42,2026-05-01T21:00,16.555359,121.48714,GMT,242.0,23.1
2026-04-26 15:09:42,2026-05-01T22:00,16.555359,121.48714,GMT,242.0,25.8
2026-04-26 15:09:42,2026-05-01T23:00,16.555359,121.48714,GMT,242.0,26.6
2026-04-26 15:09:42,2026-05-02T00:00,16.555359,121.48714,GMT,242.0,27.4
2026-04-26 15:09:42,2026-05-02T01:00,16.555359,121.48714,GMT,242.0,28.4
2026-04-26 15:09:42,2026-05-02T02:00,16.555359,121.48714,GMT,242.0,29.5
2026-04-26 15:09:42,2026-05-02T03:00,16.555359,121.48714,GMT,242.0,30.8
2026-04-26 15:09:42,2026-05-02T04:00,16.555359,121.48714,GMT,242.0,31.9
2026-04-26 15:09:42,2026-05-02T05:00,16.555359,121.48714,GMT,242.0,32.7
2026-04-26 15:09:42,2026-05-02T06:00,16.555359,121.48714,GMT,242.0,33.0
2026-04-26 15:09:42,2026-05-02T07:00,16.555359,121.48714,GMT,242.0,32.7
2026-04-26 15:09:42,2026-05-02T08:00,16.555359,121.48714,GMT,242.0,31.8
2026-04-26 15:09:42,2026-05-02T09:00,16.555359,121.48714,GMT,242.0,30.7
2026-04-26 15:09:42,2026-05-02T10:00,16.555359,121.48714,GMT,242.0,29.4
2026-04-26 15:09:42,2026-05-02T11:00,16.555359,121.48714,GMT,242.0,28.2
2026-04-26 15:09:42,2026-05-02T12:00,16.555359,121.48714,GMT,242.0,27.2
2026-04-26 15:09:42,2026-05-02T13:00,16.555359,121.48714,GMT,242.0,26.3
2026-04-26 15:09:42,2026-05-02T14:00,16.555359,121.48714,GMT,242.0,25.4
2026-04-26 15:09:42,2026-05-02T15:00,16.555359,121.48714,GMT,242.0,24.5
2026-04-26 15:09:42,2026-05-02T16:00,16.555359,121.48714,GMT,242.0,23.8
2026-04-26 15:09:42,2026-05-02T17:00,16.555359,121.48714,GMT,242.0,23.2
2026-04-26 15:09:42,2026-05-02T18:00,16.555359,121.48714,GMT,242.0,23.1
2026-04-26 15:09:42,2026-05-02T19:00,16.555359,121.48714,GMT,242.0,23.4
2026-04-26 15:09:42,2026-05-02T20:00,16.555359,121.48714,GMT,242.0,24.0
2026-04-26 15:09:42,2026-05-02T21:00,16.555359,121.48714,GMT,242.0,24.8
2026-04-26 15:09:42,2026-05-02T22:00,16.555359,121.48714,GMT,242.0,25.8
2026-04-26 15:09:42,2026-05-02T23:00,16.555359,121.48714,GMT,242.0,26.8
2026-04-27 16:53:29,2026-04-27T00:00,16.555359,121.48714,GMT,242.0,26.1
2026-04-27 16:53:29,2026-04-27T01:00,16.555359,121.48714,GMT,242.0,28.1
2026-04-27 16:53:29,2026-04-27T02:00,16.555359,121.48714,GMT,242.0,29.7
2026-04-27 16:53:29,2026-04-27T03:00,16.555359,121.48714,GMT,242.0,31.0
2026-04-27 16:53:29,2026-04-27T04:00,16.555359,121.48714,GMT,242.0,31.7
2026-04-27 16:53:29,2026-04-27T05:00,16.555359,121.48714,GMT,242.0,31.6
2026-04-27 16:53:29,2026-04-27T06:00,16.555359,121.48714,GMT,242.0,32.4
2026-04-27 16:53:29,2026-04-27T07:00,16.555359,121.48714,GMT,242.0,31.6
2026-04-27 16:53:29,2026-04-27T08:00,16.555359,121.48714,GMT,242.0,30.9
2026-04-27 16:53:29,2026-04-27T09:00,16.555359,121.48714,GMT,242.0,29.4
2026-04-27 16:53:29,2026-04-27T10:00,16.555359,121.48714,GMT,242.0,28.0
2026-04-27 16:53:29,2026-04-27T11:00,16.555359,121.48714,GMT,242.0,26.8
2026-04-27 16:53:29,2026-04-27T12:00,16.555359,121.48714,GMT,242.0,26.0
2026-04-27 16:53:29,2026-04-27T13:00,16.555359,121.48714,GMT,242.0,25.2
2026-04-27 16:53:29,2026-04-27T14:00,16.555359,121.48714,GMT,242.0,24.6
2026-04-27 16:53:29,2026-04-27T15:00,16.555359,121.48714,GMT,242.0,24.2
2026-04-27 16:53:29,2026-04-27T16:00,16.555359,121.48714,GMT,242.0,23.9
2026-04-27 16:53:29,2026-04-27T17:00,16.555359,121.48714,GMT,242.0,23.6
2026-04-27 16:53:29,2026-04-27T18:00,16.555359,121.48714,GMT,242.0,23.5
2026-04-27 16:53:29,2026-04-27T19:00,16.555359,121.48714,GMT,242.0,23.1
2026-04-27 16:53:29,2026-04-27T20:00,16.555359,121.48714,GMT,242.0,22.9
2026-04-27 16:53:29,2026-04-27T21:00,16.555359,121.48714,GMT,242.0,22.8
2026-04-27 16:53:29,2026-04-27T22:00,16.555359,121.48714,GMT,242.0,23.2
2026-04-27 16:53:29,2026-04-27T23:00,16.555359,121.48714,GMT,242.0,25.7
2026-04-27 16:53:29,2026-04-28T00:00,16.555359,121.48714,GMT,242.0,27.5
2026-04-27 16:53:29,2026-04-28T01:00,16.555359,121.48714,GMT,242.0,29.0
2026-04-27 16:53:29,2026-04-28T02:00,16.555359,121.48714,GMT,242.0,30.1
2026-04-27 16:53:29,2026-04-28T03:00,16.555359,121.48714,GMT,242.0,31.5
2026-04-27 16:53:29,2026-04-28T04:00,16.555359,121.48714,GMT,242.0,32.5
2026-04-27 16:53:29,2026-04-28T05:00,16.555359,121.48714,GMT,242.0,32.0
2026-04-27 16:53:29,2026-04-28T06:00,16.555359,121.48714,GMT,242.0,29.6
2026-04-27 16:53:29,2026-04-28T07:00,16.555359,121.48714,GMT,242.0,27.5
2026-04-27 16:53:29,2026-04-28T08:00,16.555359,121.48714,GMT,242.0,27.1
2026-04-27 16:53:29,2026-04-28T09:00,16.555359,121.48714,GMT,242.0,26.6
2026-04-27 16:53:29,2026-04-28T10:00,16.555359,121.48714,GMT,242.0,25.8
2026-04-27 16:53:29,2026-04-28T11:00,16.555359,121.48714,GMT,242.0,25.0
2026-04-27 16:53:29,2026-04-28T12:00,16.555359,121.48714,GMT,242.0,24.8
2026-04-27 16:53:29,2026-04-28T13:00,16.555359,121.48714,GMT,242.0,24.4
2026-04-27 16:53:29,2026-04-28T14:00,16.555359,121.48714,GMT,242.0,24.0
2026-04-27 16:53:29,2026-04-28T15:00,16.555359,121.48714,GMT,242.0,23.7
2026-04-27 16:53:29,2026-04-28T16:00,16.555359,121.48714,GMT,242.0,23.5
2026-04-27 16:53:29,2026-04-28T17:00,16.555359,121.48714,GMT,242.0,23.1
2026-04-27 16:53:29,2026-04-28T18:00,16.555359,121.48714,GMT,242.0,22.9
2026-04-27 16:53:29,2026-04-28T19:00,16.555359,121.48714,GMT,242.0,22.6
2026-04-27 16:53:29,2026-04-28T20:00,16.555359,121.48714,GMT,242.0,22.5
2026-04-27 16:53:29,2026-04-28T21:00,16.555359,121.48714,GMT,242.0,22.3
2026-04-27 16:53:29,2026-04-28T22:00,16.555359,121.48714,GMT,242.0,22.9
2026-04-27 16:53:29,2026-04-28T23:00,16.555359,121.48714,GMT,242.0,24.6
2026-04-27 16:53:29,2026-04-29T00:00,16.555359,121.48714,GMT,242.0,26.5
2026-04-27 16:53:29,2026-04-29T01:00,16.555359,121.48714,GMT,242.0,28.1
2026-04-27 16:53:29,2026-04-29T02:00,16.555359,121.48714,GMT,242.0,29.4
2026-04-27 16:53:29,2026-04-29T03:00,16.555359,121.48714,GMT,242.0,30.8
2026-04-27 16:53:29,2026-04-29T04:00,16.555359,121.48714,GMT,242.0,31.8
2026-04-27 16:53:29,2026-04-29T05:00,16.555359,121.48714,GMT,242.0,32.4
2026-04-27 16:53:29,2026-04-29T06:00,16.555359,121.48714,GMT,242.0,32.6
2026-04-27 16:53:29,2026-04-29T07:00,16.555359,121.48714,GMT,242.0,32.5
2026-04-27 16:53:29,2026-04-29T08:00,16.555359,121.48714,GMT,242.0,31.7
2026-04-27 16:53:29,2026-04-29T09:00,16.555359,121.48714,GMT,242.0,30.0
2026-04-27 16:53:29,2026-04-29T10:00,16.555359,121.48714,GMT,242.0,28.5
2026-04-27 16:53:29,2026-04-29T11:00,16.555359,121.48714,GMT,242.0,27.6
2026-04-27 16:53:29,2026-04-29T12:00,16.555359,121.48714,GMT,242.0,26.5
2026-04-27 16:53:29,2026-04-29T13:00,16.555359,121.48714,GMT,242.0,25.4
2026-04-27 16:53:29,2026-04-29T14:00,16.555359,121.48714,GMT,242.0,24.5
2026-04-27 16:53:29,2026-04-29T15:00,16.555359,121.48714,GMT,242.0,23.8
2026-04-27 16:53:29,2026-04-29T16:00,16.555359,121.48714,GMT,242.0,23.2
2026-04-27 16:53:29,2026-04-29T17:00,16.555359,121.48714,GMT,242.0,22.9
2026-04-27 16:53:29,2026-04-29T18:00,16.555359,121.48714,GMT,242.0,22.7
2026-04-27 16:53:29,2026-04-29T19:00,16.555359,121.48714,GMT,242.0,22.7
2026-04-27 16:53:29,2026-04-29T20:00,16.555359,121.48714,GMT,242.0,22.6
2026-04-27 16:53:29,2026-04-29T21:00,16.555359,121.48714,GMT,242.0,22.8
2026-04-27 16:53:29,2026-04-29T22:00,16.555359,121.48714,GMT,242.0,23.1
2026-04-27 16:53:29,2026-04-29T23:00,16.555359,121.48714,GMT,242.0,25.2
2026-04-27 16:53:29,2026-04-30T00:00,16.555359,121.48714,GMT,242.0,27.0
2026-04-27 16:53:29,2026-04-30T01:00,16.555359,121.48714,GMT,242.0,28.7
2026-04-27 16:53:29,2026-04-30T02:00,16.555359,121.48714,GMT,242.0,30.0
2026-04-27 16:53:29,2026-04-30T03:00,16.555359,121.48714,GMT,242.0,31.2
2026-04-27 16:53:29,2026-04-30T04:00,16.555359,121.48714,GMT,242.0,32.2
