extracted_at,timestamp,latitide,longitude,timezone,elevation,temperature_c
2026-04-26 15:09:42,2026-04-28 17:00:00,16.555359,121.48714,GMT,242.0,23.5
2026-04-26 15:09:42,2026-04-28 18:00:00,16.555359,121.48714,GMT,242.0,23.3
2026-04-26 15:09:42,2026-04-28 19:00:00,16.555359,121.48714,GMT,242.0,23.1
2026-04-26 15:09:42,2026-04-28 20:00:00,16.555359,121.48714,GMT,242.0,23.0
2026-04-26 15:09:42,2026-04-28 21:00:00,16.555359,121.48714,GMT,242.0,22.8
2026-04-26 15:09:42,2026-04-28 22:00:00,16.555359,121.48714,GMT,242.0,23.1
2026-04-26 15:09:42,2026-04-28 23:00:00,16.555359,121.48714,GMT,242.0,25.1
2026-04-26 15:09:42,2026-04-29 00:00:00,16.555359,121.48714,GMT,242.0,26.9
2026-04-26 15:09:42,2026-04-29 01:00:00,16.555359,121.48714,GMT,242.0,28.4
2026-04-26 15:09:42,2026-04-29 02:00:00,16.555359,121.48714,GMT,242.0,29.9
2026-04-26 15:09:42,2026-04-29 03:00:00,16.555359,121.48714,GMT,242.0,31.1
2026-04-26 15:09:42,2026-04-29 04:00:00,16.555359,121.48714,GMT,242.0,32.2
2026-04-26 15:09:42,2026-04-29 05:00:00,16.555359,121.48714,GMT,242.0,32.9
2026-04-26 15:09:42,2026-04-29 06:00:00,16.555359,121.48714,GMT,242.0,33.1
2026-04-26 15:09:42,2026-04-29 07:00:00,16.555359,121.48714,GMT,242.0,33.3
2026-04-26 15:09:42,2026-04-29 08:00:00,16.555359,121.48714,GMT,242.0,32.4
2026-04-26 15:09:42,2026-04-29 09:00:00,16.555359,121.48714,GMT,242.0,31.8
2026-04-26 15:09:42,2026-04-29 10:00:00,16.555359,121.48714,GMT,242.0,30.1
2026-04-26 15:09:42,2026-04-29 11:00:00,16.555359,121.48714,GMT,242.0,28.5
2026-04-26 15:09:42,2026-04-29 12:00:00,16.555359,121.48714,GMT,242.0,27.5
2026-04-26 15:09:42,2026-04-29 13:00:00,16.555359,121.48714,GMT,242.0,26.0
2026-04-26 15:09:42,2026-04-29 14:00:00,16.555359,121.48714,GMT,242.0,25.0
2026-04-26 15:09:42,2026-04-29 15:00:00,16.555359,121.48714,GMT,242.0,24.5
2026-04-26 15:09:42,2026-04-29 16:00:00,16.555359,121.48714,GMT,242.0,24.3
2026-04-26 15:09:42,2026-04-29 17:00:00,16.555359,121.48714,GMT,242.0,24.1
2026-04-26 15:09:42,2026-04-29 18:00:00,16.555359,121.48714,GMT,242.0,24.0
2026-04-26 15:09:42,2026-04-29 19:00:00,16.555359,121.48714,GMT,242.0,23.8
2026-04-26 15:09:42,2026-04-29 20:00:00,16.555359,121.48714,GMT,242.0,23.8
2026-04-26 15:09:42,2026-04-29 21:00:00,16.555359,121.48714,GMT,242.0,24.0
2026-04-26 15:09:42,2026-04-29 22:00:00,16.555359,121.48714,GMT,242.0,24.7
2026-04-26 15:09:42,2026-04-29 23:00:00,16.555359,121.48714,GMT,242.0,25.8
2026-04-26 15:09:42,2026-04-30 00:00:00,16.555359,121.48714,GMT,242.0,26.9
2026-04-26 15:09:42,2026-04-30 01:00:00,16.555359,121.48714,GMT,242.0,28.0
2026-04-26 15:09:42,2026-04-30 02:00:00,16.555359,121.48714,GMT,242.0,29.2
2026-04-26 15:09:42,2026-04-30 03:00:00,16.555359,121.48714,GMT,242.0,30.4
2026-04-26 15:09:42,2026-04-30 04:00:00,16.555359,121.48714,GMT,242.0,31.6
2026-04-26 15:09:42,2026-04-30 05:00:00,16.555359,121.48714,GMT,242.0,32.8
2026-04-26 15:09:42,2026-04-30 06:00:00,16.555359,121.48714,GMT,242.0,33.2
2026-04-26 15:09:42,2026-04-30 07:00:00,16.555359,121.48714,GMT,242.0,32.3
2026-04-26 15:09:42,2026-04-30 08:00:00,16.555359,121.48714,GMT,242.0,30.6
2026-04-26 15:09:42,2026-04-30 09:00:00,16.555359,121.48714,GMT,242.0,29.1
2026-04-26 15:09:42,2026-04-30 10:00:00,16.555359,121.48714,GMT,242.0,28.0
2026-04-26 15:09:42,2026-04-30 11:00:00,16.555359,121.48714,GMT,242.0,26.9
2026-04-26 15:09:42,2026-04-30 12:00:00,16.555359,121.48714,GMT,242.0,26.1
2026-04-26 15:09:42,2026-04-30 13:00:00,16.555359,121.48714,GMT,242.0,25.9
2026-04-26 15:09:42,2026-04-30 14:00:00,16.555359,121.48714,GMT,242.0,25.9
2026-04-26 15:09:42,2026-04-30 15:00:00,16.555359,121.48714,GMT,242.0,25.8
2026-04-26 15:09:42,2026-04-30 16:00:00,16.555359,121.48714,GMT,242.0,25.5
2026-04-26 15:09:42,2026-04-30 17:00:00,16.555359,121.48714,GMT,242.0,25.1
2026-04-26 15:09:42,2026-04-30 18:00:00,16.555359,121.48714,GMT,242.0,24.7
2026-04-26 15:09:42,2026-04-30 19:00:00,16.555359,121.48714,GMT,242.0,24.2
2026-04-26 15:09:42,2026-04-30 20:00:00,16.555359,121.48714,GMT,242.0,23.9
2026-04-26 15:09:42,2026-04-30 21:00:00,16.555359,121.48714,GMT,242.0,23.9
2026-04-26 15:09:42,2026-04-30 22:00:00,16.555359,121.48714,GMT,242.0,24.5
2026-04-26 15:09:42,2026-04-30 23:00:00,16.555359,121.48714,GMT,242.0,25.6
2026-04-26 15:09:42,2026-05-01 00:00:00,16.555359,121.48714,GMT,242.0,26.9
2026-04-26 15:09:42,2026-05-01 01:00:00,16.555359,121.48714,GMT,242.0,28.2
2026-04-26 15:09:42,2026-05-01 02:00:00,16.555359,121.48714,GMT,242.0,29.6
2026-04-26 15:09:42,2026-05-01 03:00:00,16.555359,121.48714,GMT,242.0,31.0
2026-04-26 15:09:42,2026-05-01 04:00:00,16.555359,121.48714,GMT,242.0,32.0
2026-04-26 15:09:42,2026-05-01 05:00:00,16.555359,121.48714,GMT,242.0,32.9
2026-04-26 15:09:42,2026-05-01 06:00:00,16.555359,121.48714,GMT,242.0,33.4
2026-04-26 15:09:42,2026-05-01 07:00:00,16.555359,121.48714,GMT,242.0,33.4
2026-04-26 15:09:42,2026-05-01 08:00:00,16.555359,121.48714,GMT,242.0,33.0
2026-04-26 15:09:42,2026-05-01 09:00:00,16.555359,121.48714,GMT,242.0,32.3
2026-04-26 15:09:42,2026-05-01 10:00:00,16.555359,121.48714,GMT,242.0,31.0
